tactic,rule_name,title,rule_id,status,level,path,tags,techniques
credential-access,proc_creation_win_sqlite_firefox_gecko_profile_data,SQLite Firefox Profile Data DB Access,4833155a-4053-4c9c-a997-777fcea0baa7,test,high,rules/proc_creation_win_sqlite_firefox_gecko_profile_data.yml,attack.collection; attack.credential-access; attack.t1005; attack.t1539,attack.t1005; attack.t1539
credential-access,proc_creation_win_susp_automated_collection,Automated Collection Command Prompt,f576a613-2392-4067-9d1a-9345fb58d8d1,test,medium,rules/proc_creation_win_susp_automated_collection.yml,attack.collection; attack.credential-access; attack.t1119; attack.t1552.001,attack.t1119; attack.t1552.001
credential-access,proc_creation_win_susp_copy_browser_data,Potential Browser Data Stealing,47147b5b-9e17-4d76-b8d2-7bac24c5ce1b,test,medium,rules/proc_creation_win_susp_copy_browser_data.yml,attack.credential-access; attack.t1555.003,attack.t1555.003
credential-access,proc_creation_win_susp_eventlog_content_recon,Potentially Suspicious EventLog Recon Activity Using Log Query Utilities,beaa66d6-aa1b-4e3c-80f5-e0145369bfaf,test,medium,rules/proc_creation_win_susp_eventlog_content_recon.yml,attack.credential-access; attack.discovery; attack.t1552,attack.t1552
credential-access,proc_creation_win_susp_jwt_token_search,Potentially Suspicious JWT Token Search Via CLI,6d3a3952-6530-44a3-8554-cf17c116c615,test,medium,rules/proc_creation_win_susp_jwt_token_search.yml,attack.credential-access; attack.t1528,attack.t1528
credential-access,proc_creation_win_susp_lsass_dmp_cli_keywords,LSASS Dump Keyword In CommandLine,ffa6861c-4461-4f59-8a41-578c39f3f23e,test,high,rules/proc_creation_win_susp_lsass_dmp_cli_keywords.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
credential-access,proc_creation_win_susp_network_sniffing,Potential Network Sniffing Activity Using Network Tools,ba1f7802-adc7-48b4-9ecb-81e227fddfd5,test,medium,rules/proc_creation_win_susp_network_sniffing.yml,attack.credential-access; attack.discovery; attack.t1040,attack.t1040
credential-access,proc_creation_win_susp_ntds,Suspicious Process Patterns NTDS.DIT Exfil,8bc64091-6875-4881-aaf9-7bd25b5dda08,test,high,rules/proc_creation_win_susp_ntds.yml,attack.credential-access; attack.t1003.003,attack.t1003.003
credential-access,proc_creation_win_susp_private_keys_recon,Private Keys Reconnaissance Via CommandLine Tools,213d6a77-3d55-4ce8-ba74-fcfef741974e,test,medium,rules/proc_creation_win_susp_private_keys_recon.yml,attack.credential-access; attack.t1552.004,attack.t1552.004
credential-access,proc_creation_win_susp_shadow_copies_creation,Shadow Copies Creation Using Operating Systems Utilities,b17ea6f7-6e90-447e-a799-e6c0a493d6ce,test,medium,rules/proc_creation_win_susp_shadow_copies_creation.yml,attack.credential-access; attack.t1003; attack.t1003.002; attack.t1003.003,attack.t1003; attack.t1003.002; attack.t1003.003
credential-access,proc_creation_win_susp_sysvol_access,Suspicious SYSVOL Domain Group Policy Access,05f3c945-dcc8-4393-9f3d-af65077a8f86,test,medium,rules/proc_creation_win_susp_sysvol_access.yml,attack.credential-access; attack.t1552.006,attack.t1552.006
credential-access,proc_creation_win_sysinternals_procdump_evasion,Potential SysInternals ProcDump Evasion,79b06761-465f-4f88-9ef2-150e24d3d737,test,high,rules/proc_creation_win_sysinternals_procdump_evasion.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
credential-access,proc_creation_win_sysinternals_procdump_lsass,Potential LSASS Process Dump Via Procdump,5afee48e-67dd-4e03-a783-f74259dcf998,stable,high,rules/proc_creation_win_sysinternals_procdump_lsass.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036; car.2013-05-009,attack.t1003.001; attack.t1036
credential-access,proc_creation_win_tasklist_module_enumeration,Loaded Module Enumeration Via Tasklist.EXE,34275eb8-fa19-436b-b959-3d9ecd53fa1f,test,medium,rules/proc_creation_win_tasklist_module_enumeration.yml,attack.credential-access; attack.t1003,attack.t1003
credential-access,proc_creation_win_teams_suspicious_command_line_cred_access,Potentially Suspicious Command Targeting Teams Sensitive Files,d2eb17db-1d39-41dc-b57f-301f6512fa75,test,medium,rules/proc_creation_win_teams_suspicious_command_line_cred_access.yml,attack.credential-access; attack.t1528,attack.t1528
credential-access,proc_creation_win_vaultcmd_list_creds,Windows Credential Manager Access via VaultCmd,58f50261-c53b-4c88-bd12-1d71f12eda4c,test,medium,rules/proc_creation_win_vaultcmd_list_creds.yml,attack.credential-access; attack.t1555.004,attack.t1555.004
credential-access,proc_creation_win_wbadmin_dump_sensitive_files,Sensitive File Dump Via Wbadmin.EXE,8b93a509-1cb8-42e1-97aa-ee24224cdc15,test,high,rules/proc_creation_win_wbadmin_dump_sensitive_files.yml,attack.credential-access; attack.t1003.003,attack.t1003.003
credential-access,proc_creation_win_wbadmin_restore_sensitive_files,Sensitive File Recovery From Backup Via Wbadmin.EXE,84972c80-251c-4c3a-9079-4f00aad93938,test,high,rules/proc_creation_win_wbadmin_restore_sensitive_files.yml,attack.credential-access; attack.t1003.003,attack.t1003.003
credential-access,proc_creation_win_werfault_lsass_shtinkering,Potential Credential Dumping Via WER,9a4ccd1a-3526-4d99-b980-9f9c5d3a6ff3,test,high,rules/proc_creation_win_werfault_lsass_shtinkering.yml,attack.credential-access; attack.t1003.001,attack.t1003.001
defense-evasion,proc_creation_win_addinutil_suspicious_cmdline,Suspicious AddinUtil.EXE CommandLine Execution,631b22a4-70f4-4e2f-9ea8-42f84d9df6d8,test,high,rules/proc_creation_win_addinutil_suspicious_cmdline.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_addinutil_uncommon_cmdline,Uncommon AddinUtil.EXE CommandLine Execution,4f2cd9b6-4a17-440f-bb2a-687abb65993a,test,medium,rules/proc_creation_win_addinutil_uncommon_cmdline.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_adplus_memory_dump,Potential Adplus.EXE Abuse,2f869d59-7f6a-4931-992c-cce556ff2d53,test,high,rules/proc_creation_win_adplus_memory_dump.yml,attack.credential-access; attack.defense-evasion; attack.execution; attack.t1003.001,attack.t1003.001
defense-evasion,proc_creation_win_agentexecutor_potential_abuse,AgentExecutor PowerShell Execution,7efd2c8d-8b18-45b7-947d-adfe9ed04f61,test,medium,rules/proc_creation_win_agentexecutor_potential_abuse.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_agentexecutor_susp_usage,Suspicious AgentExecutor PowerShell Execution,c0b40568-b1e9-4b03-8d6c-b096da6da9ab,test,high,rules/proc_creation_win_agentexecutor_susp_usage.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_aspnet_compiler_susp_paths,Potentially Suspicious ASP.NET Compilation Via AspNetCompiler,9f50fe98-fe5c-4a2d-86c7-fad7f63ed622,test,high,rules/proc_creation_win_aspnet_compiler_susp_paths.yml,attack.defense-evasion; attack.t1127,attack.t1127
defense-evasion,proc_creation_win_atbroker_uncommon_ats_execution,Uncommon  Assistive Technology Applications Execution Via AtBroker.EXE,f24bcaea-0cd1-11eb-adc1-0242ac120002,test,medium,rules/proc_creation_win_atbroker_uncommon_ats_execution.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_attrib_hiding_files,Hiding Files with Attrib.exe,4281cb20-2994-4580-aa63-c8b86d019934,test,medium,rules/proc_creation_win_attrib_hiding_files.yml,attack.defense-evasion; attack.t1564.001,attack.t1564.001
defense-evasion,proc_creation_win_attrib_system_susp_paths,Set Suspicious Files as System Files Using Attrib.EXE,efec536f-72e8-4656-8960-5e85d091345b,test,high,rules/proc_creation_win_attrib_system_susp_paths.yml,attack.defense-evasion; attack.t1564.001,attack.t1564.001
defense-evasion,proc_creation_win_auditpol_nt_resource_kit_usage,Audit Policy Tampering Via NT Resource Kit Auditpol,c6c56ada-612b-42d1-9a29-adad3c5c2c1e,test,high,rules/proc_creation_win_auditpol_nt_resource_kit_usage.yml,attack.defense-evasion; attack.t1562.002,attack.t1562.002
defense-evasion,proc_creation_win_auditpol_susp_execution,Audit Policy Tampering Via Auditpol,0a13e132-651d-11eb-ae93-0242ac130002,test,high,rules/proc_creation_win_auditpol_susp_execution.yml,attack.defense-evasion; attack.t1562.002,attack.t1562.002
defense-evasion,proc_creation_win_bash_command_execution,Indirect Inline Command Execution Via Bash.EXE,5edc2273-c26f-406c-83f3-f4d948e740dd,test,medium,rules/proc_creation_win_bash_command_execution.yml,attack.defense-evasion; attack.t1202,attack.t1202
defense-evasion,proc_creation_win_bash_file_execution,Indirect Command Execution From Script File Via Bash.EXE,2d22a514-e024-4428-9dba-41505bd63a5b,test,medium,rules/proc_creation_win_bash_file_execution.yml,attack.defense-evasion; attack.t1202,attack.t1202
defense-evasion,proc_creation_win_bitsadmin_download,File Download Via Bitsadmin,d059842b-6b9d-4ed1-b5c3-5b89143c6ede,test,medium,rules/proc_creation_win_bitsadmin_download.yml,attack.defense-evasion; attack.persistence; attack.s0190; attack.t1036.003; attack.t1197,attack.t1036.003; attack.t1197
defense-evasion,proc_creation_win_bitsadmin_download_direct_ip,Suspicious Download From Direct IP Via Bitsadmin,99c840f2-2012-46fd-9141-c761987550ef,test,high,rules/proc_creation_win_bitsadmin_download_direct_ip.yml,attack.defense-evasion; attack.persistence; attack.s0190; attack.t1036.003; attack.t1197,attack.t1036.003; attack.t1197
defense-evasion,proc_creation_win_bitsadmin_download_file_sharing_domains,Suspicious Download From File-Sharing Website Via Bitsadmin,8518ed3d-f7c9-4601-a26c-f361a4256a0c,test,high,rules/proc_creation_win_bitsadmin_download_file_sharing_domains.yml,attack.defense-evasion; attack.persistence; attack.s0190; attack.t1036.003; attack.t1197,attack.t1036.003; attack.t1197
defense-evasion,proc_creation_win_bitsadmin_download_susp_extensions,File With Suspicious Extension Downloaded Via Bitsadmin,5b80a791-ad9b-4b75-bcc1-ad4e1e89c200,test,high,rules/proc_creation_win_bitsadmin_download_susp_extensions.yml,attack.defense-evasion; attack.persistence; attack.s0190; attack.t1036.003; attack.t1197,attack.t1036.003; attack.t1197
defense-evasion,proc_creation_win_bitsadmin_download_susp_targetfolder,File Download Via Bitsadmin To A Suspicious Target Folder,2ddef153-167b-4e89-86b6-757a9e65dcac,test,high,rules/proc_creation_win_bitsadmin_download_susp_targetfolder.yml,attack.defense-evasion; attack.persistence; attack.s0190; attack.t1036.003; attack.t1197,attack.t1036.003; attack.t1197
defense-evasion,proc_creation_win_bitsadmin_download_uncommon_targetfolder,File Download Via Bitsadmin To An Uncommon Target Folder,6e30c82f-a9f8-4aab-b79c-7c12bce6f248,test,medium,rules/proc_creation_win_bitsadmin_download_uncommon_targetfolder.yml,attack.defense-evasion; attack.persistence; attack.s0190; attack.t1036.003; attack.t1197,attack.t1036.003; attack.t1197
defense-evasion,proc_creation_win_bitsadmin_potential_persistence,Monitoring For Persistence Via BITS,b9cbbc17-d00d-4e3d-a827-b06d03d2380d,test,medium,rules/proc_creation_win_bitsadmin_potential_persistence.yml,attack.defense-evasion; attack.t1197,attack.t1197
defense-evasion,proc_creation_win_calc_uncommon_exec,Suspicious Calculator Usage,737e618a-a410-49b5-bec3-9e55ff7fbc15,test,high,rules/proc_creation_win_calc_uncommon_exec.yml,attack.defense-evasion; attack.t1036,attack.t1036
defense-evasion,proc_creation_win_cdb_arbitrary_command_execution,Potential Binary Proxy Execution Via Cdb.EXE,b5c7395f-e501-4a08-94d4-57fe7a9da9d2,test,medium,rules/proc_creation_win_cdb_arbitrary_command_execution.yml,attack.defense-evasion; attack.execution; attack.t1106; attack.t1127; attack.t1218,attack.t1106; attack.t1127; attack.t1218
defense-evasion,proc_creation_win_certmgr_certificate_installation,New Root Certificate Installed Via CertMgr.EXE,ff992eac-6449-4c60-8c1d-91c9722a1d48,test,medium,rules/proc_creation_win_certmgr_certificate_installation.yml,attack.defense-evasion; attack.t1553.004,attack.t1553.004
defense-evasion,proc_creation_win_certoc_load_dll,DLL Loaded via CertOC.EXE,242301bc-f92f-4476-8718-78004a6efd9f,test,medium,rules/proc_creation_win_certoc_load_dll.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_certoc_load_dll_susp_locations,Suspicious DLL Loaded via CertOC.EXE,84232095-ecca-4015-b0d7-7726507ee793,test,high,rules/proc_creation_win_certoc_load_dll_susp_locations.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_certutil_certificate_installation,New Root Certificate Installed Via Certutil.EXE,d2125259-ddea-4c1c-9c22-977eb5b29cf0,test,medium,rules/proc_creation_win_certutil_certificate_installation.yml,attack.defense-evasion; attack.t1553.004,attack.t1553.004
defense-evasion,proc_creation_win_certutil_decode,File Decoded From Base64/Hex Via Certutil.EXE,cc9cbe82-7bc0-4ef5-bc23-bbfb83947be7,test,high,rules/proc_creation_win_certutil_decode.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_download,Suspicious Download Via Certutil.EXE,19b08b1c-861d-4e75-a1ef-ea0c1baf202b,test,medium,rules/proc_creation_win_certutil_download.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_download_direct_ip,Suspicious File Downloaded From Direct IP Via Certutil.EXE,13e6fe51-d478-4c7e-b0f2-6da9b400a829,test,high,rules/proc_creation_win_certutil_download_direct_ip.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_download_file_sharing_domains,Suspicious File Downloaded From File-Sharing Website Via Certutil.EXE,42a5f1e7-9603-4f6d-97ae-3f37d130d794,test,high,rules/proc_creation_win_certutil_download_file_sharing_domains.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_encode,File Encoded To Base64 Via Certutil.EXE,e62a9f0c-ca1e-46b2-85d5-a6da77f86d1a,test,medium,rules/proc_creation_win_certutil_encode.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_encode_susp_extensions,Suspicious File Encoded To Base64 Via Certutil.EXE,ea0cdc3e-2239-4f26-a947-4e8f8224e464,test,high,rules/proc_creation_win_certutil_encode_susp_extensions.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_encode_susp_location,File In Suspicious Location Encoded To Base64 Via Certutil.EXE,82a6714f-4899-4f16-9c1e-9a333544d4c3,test,high,rules/proc_creation_win_certutil_encode_susp_location.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_export_pfx,Certificate Exported Via Certutil.EXE,3ffd6f51-e6c1-47b7-94b4-c1e61d4117c5,test,medium,rules/proc_creation_win_certutil_export_pfx.yml,attack.defense-evasion; attack.t1027,attack.t1027
defense-evasion,proc_creation_win_certutil_ntlm_coercion,Potential NTLM Coercion Via Certutil.EXE,6c6d9280-e6d0-4b9d-80ac-254701b64916,test,high,rules/proc_creation_win_certutil_ntlm_coercion.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_chcp_codepage_switch,Suspicious CodePage Switch Via CHCP,c7942406-33dd-4377-a564-0f62db0593a3,test,medium,rules/proc_creation_win_chcp_codepage_switch.yml,attack.defense-evasion; attack.t1036,attack.t1036
defense-evasion,proc_creation_win_citrix_trolleyexpress_procdump,Process Access via TrolleyExpress Exclusion,4c0aaedc-154c-4427-ada0-d80ef9c9deb6,test,high,rules/proc_creation_win_citrix_trolleyexpress_procdump.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1218.011,attack.t1003.001; attack.t1218.011
defense-evasion,proc_creation_win_cmd_curl_download_exec_combo,Curl Download And Execute Combination,21dd6d38-2b18-4453-9404-a0fe4a0cc288,test,high,rules/proc_creation_win_cmd_curl_download_exec_combo.yml,attack.command-and-control; attack.defense-evasion; attack.t1105; attack.t1218,attack.t1105; attack.t1218
defense-evasion,proc_creation_win_cmd_del_execution,File Deletion Via Del,379fa130-190e-4c3f-b7bc-6c8e834485f3,test,low,rules/proc_creation_win_cmd_del_execution.yml,attack.defense-evasion; attack.t1070.004,attack.t1070.004
defense-evasion,proc_creation_win_cmd_del_greedy_deletion,Greedy File Deletion Using Del,204b17ae-4007-471b-917b-b917b315c5db,test,medium,rules/proc_creation_win_cmd_del_greedy_deletion.yml,attack.defense-evasion; attack.t1070.004,attack.t1070.004
defense-evasion,proc_creation_win_cmd_ntdllpipe_redirect,NtdllPipe Like Activity Execution,bbc865e4-7fcd-45a6-8ff1-95ced28ec5b2,test,high,rules/proc_creation_win_cmd_ntdllpipe_redirect.yml,attack.defense-evasion,
defense-evasion,proc_creation_win_cmd_ping_copy_combined_execution,Potentially Suspicious Ping/Copy Command Combination,ded2b07a-d12f-4284-9b76-653e37b6c8b0,test,medium,rules/proc_creation_win_cmd_ping_copy_combined_execution.yml,attack.defense-evasion; attack.t1070.004,attack.t1070.004
defense-evasion,proc_creation_win_cmd_ping_del_combined_execution,Suspicious Ping/Del Command Combination,54786ddc-5b8a-11ed-9b6a-0242ac120002,test,high,rules/proc_creation_win_cmd_ping_del_combined_execution.yml,attack.defense-evasion; attack.t1070.004,attack.t1070.004
defense-evasion,proc_creation_win_cmd_redirection_susp_folder,Potentially Suspicious CMD Shell Output Redirect,8e0bb260-d4b2-4fff-bb8d-3f82118e6892,test,medium,rules/proc_creation_win_cmd_redirection_susp_folder.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_cmd_rmdir_execution,Directory Removal Via Rmdir,41ca393d-538c-408a-ac27-cf1e038be80c,test,low,rules/proc_creation_win_cmd_rmdir_execution.yml,attack.defense-evasion; attack.t1070.004,attack.t1070.004
defense-evasion,proc_creation_win_cmdl32_arbitrary_file_download,Potential Arbitrary File Download Via Cmdl32.EXE,f37aba28-a9e6-4045-882c-d5004043b337,test,medium,rules/proc_creation_win_cmdl32_arbitrary_file_download.yml,attack.defense-evasion; attack.execution; attack.t1202; attack.t1218,attack.t1202; attack.t1218
defense-evasion,proc_creation_win_conhost_headless_powershell,Powershell Executed From Headless ConHost Process,056c7317-9a09-4bd4-9067-d051312752ea,test,medium,rules/proc_creation_win_conhost_headless_powershell.yml,attack.defense-evasion; attack.execution; attack.t1059.001; attack.t1059.003; attack.t1564.003,attack.t1059.001; attack.t1059.003; attack.t1564.003
defense-evasion,proc_creation_win_conhost_legacy_option,Suspicious High IntegrityLevel Conhost Legacy Option,3037d961-21e9-4732-b27a-637bcc7bf539,test,informational,rules/proc_creation_win_conhost_legacy_option.yml,attack.defense-evasion; attack.t1202,attack.t1202
defense-evasion,proc_creation_win_control_panel_item,Control Panel Items,0ba863e6-def5-4e50-9cea-4dd8c7dc46a4,test,high,rules/proc_creation_win_control_panel_item.yml,attack.defense-evasion; attack.execution; attack.persistence; attack.t1218.002; attack.t1546,attack.t1218.002; attack.t1546
defense-evasion,proc_creation_win_createdump_lolbin_execution,CreateDump Process Dump,515c8be5-e5df-4c5e-8f6d-a4a2f05e4b48,test,high,rules/proc_creation_win_createdump_lolbin_execution.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
defense-evasion,proc_creation_win_csc_susp_dynamic_compilation,Dynamic .NET Compilation Via Csc.EXE,dcaa3f04-70c3-427a-80b4-b870d73c94c4,test,medium,rules/proc_creation_win_csc_susp_dynamic_compilation.yml,attack.defense-evasion; attack.t1027.004,attack.t1027.004
defense-evasion,proc_creation_win_dctask64_arbitrary_command_and_dll_execution,ManageEngine Endpoint Central Dctask64.EXE Potential Abuse,6345b048-8441-43a7-9bed-541133633d7a,test,high,rules/proc_creation_win_dctask64_arbitrary_command_and_dll_execution.yml,attack.defense-evasion; attack.t1055.001,attack.t1055.001
defense-evasion,proc_creation_win_defender_default_action_modified,PowerShell Defender Threat Severity Default Action Set to 'Allow' or 'NoAction',1e8a9b4d-3c2a-4f9b-8d1e-7c6a5b4f3d2e,experimental,high,rules/proc_creation_win_defender_default_action_modified.yml,attack.defense-evasion; attack.t1562.001,attack.t1562.001
defense-evasion,proc_creation_win_defender_remove_context_menu,Windows Defender Context Menu Removed,b9e8c7d6-a5f4-4e3d-8b1a-9f0c8d7e6a5b,experimental,high,rules/proc_creation_win_defender_remove_context_menu.yml,attack.defense-evasion; attack.t1562.001,attack.t1562.001
defense-evasion,proc_creation_win_deviceenroller_dll_sideloading,Potential DLL Sideloading Via DeviceEnroller.EXE,e173ad47-4388-4012-ae62-bd13f71c18a8,test,medium,rules/proc_creation_win_deviceenroller_dll_sideloading.yml,attack.defense-evasion; attack.t1574.001,attack.t1574.001
defense-evasion,proc_creation_win_devinit_lolbin_usage,Arbitrary MSI Download Via Devinit.EXE,90d50722-0483-4065-8e35-57efaadd354d,test,medium,rules/proc_creation_win_devinit_lolbin_usage.yml,attack.defense-evasion; attack.execution; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_diskshadow_script_mode_susp_ext,Diskshadow Script Mode - Uncommon Script Extension Execution,1dde5376-a648-492e-9e54-4241dd9b0c7f,test,medium,rules/proc_creation_win_diskshadow_script_mode_susp_ext.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_diskshadow_script_mode_susp_location,Diskshadow Script Mode - Execution From Potential Suspicious Location,fa1a7e52-3d02-435b-81b8-00da14dd66c1,test,medium,rules/proc_creation_win_diskshadow_script_mode_susp_location.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_dism_remove,Dism Remove Online Package,43e32da2-fdd0-4156-90de-50dfd62636f9,test,medium,rules/proc_creation_win_dism_remove.yml,attack.defense-evasion; attack.t1562.001,attack.t1562.001
defense-evasion,proc_creation_win_dllhost_no_cli_execution,Dllhost.EXE Execution Anomaly,e7888eb1-13b0-4616-bd99-4bc0c2b054b9,test,high,rules/proc_creation_win_dllhost_no_cli_execution.yml,attack.defense-evasion; attack.t1055,attack.t1055
defense-evasion,proc_creation_win_dnscmd_install_new_server_level_plugin_dll,New DNS ServerLevelPluginDll Installed Via Dnscmd.EXE,f63b56ee-3f79-4b8a-97fb-5c48007e8573,test,high,rules/proc_creation_win_dnscmd_install_new_server_level_plugin_dll.yml,attack.defense-evasion; attack.t1112; attack.t1574.001,attack.t1112; attack.t1574.001
defense-evasion,proc_creation_win_dotnet_arbitrary_dll_csproj_execution,Arbitrary DLL or Csproj Code Execution Via Dotnet.EXE,d80d5c81-04ba-45b4-84e4-92eba40e0ad3,test,medium,rules/proc_creation_win_dotnet_arbitrary_dll_csproj_execution.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_dotnet_trace_lolbin_execution,Binary Proxy Execution Via Dotnet-Trace.EXE,9257c05b-4a4a-48e5-a670-b7b073cf401b,test,medium,rules/proc_creation_win_dotnet_trace_lolbin_execution.yml,attack.defense-evasion; attack.execution; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_dotnetdump_memory_dump,Process Memory Dump Via Dotnet-Dump,53d8d3e1-ca33-4012-adf3-e05a4d652e34,test,medium,rules/proc_creation_win_dotnetdump_memory_dump.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_dsacls_abuse_permissions,Potentially Over Permissive Permissions Granted Using Dsacls.EXE,01c42d3c-242d-4655-85b2-34f1739632f7,test,medium,rules/proc_creation_win_dsacls_abuse_permissions.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_dsacls_password_spray,Potential Password Spraying Attempt Using Dsacls.EXE,bac9fb54-2da7-44e9-988f-11e9a5edbc0c,test,medium,rules/proc_creation_win_dsacls_password_spray.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_dumpminitool_execution,DumpMinitool Execution,dee0a7a3-f200-4112-a99b-952196d81e42,test,medium,rules/proc_creation_win_dumpminitool_execution.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
defense-evasion,proc_creation_win_dumpminitool_susp_execution,Suspicious DumpMinitool Execution,eb1c4225-1c23-4241-8dd4-051389fde4ce,test,high,rules/proc_creation_win_dumpminitool_susp_execution.yml,attack.credential-access; attack.defense-evasion; attack.t1003.001; attack.t1036,attack.t1003.001; attack.t1036
defense-evasion,proc_creation_win_dxcap_arbitrary_binary_execution,New Capture Session Launched Via DXCap.EXE,60f16a96-db70-42eb-8f76-16763e333590,test,medium,rules/proc_creation_win_dxcap_arbitrary_binary_execution.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_expand_cabinet_files,Potentially Suspicious Cabinet File Expansion,9f107a84-532c-41af-b005-8d12a607639f,test,medium,rules/proc_creation_win_expand_cabinet_files.yml,attack.defense-evasion; attack.t1218,attack.t1218
defense-evasion,proc_creation_win_explorer_break_process_tree,Explorer Process Tree Break,949f1ffb-6e85-4f00-ae1e-c3c5b190d605,test,medium,rules/proc_creation_win_explorer_break_process_tree.yml,attack.defense-evasion; attack.t1036,attack.t1036
defense-evasion,proc_creation_win_explorer_nouaccheck,Explorer NOUACCHECK Flag,534f2ef7-e8a2-4433-816d-c91bccde289b,test,high,rules/proc_creation_win_explorer_nouaccheck.yml,attack.defense-evasion; attack.t1548.002,attack.t1548.002
defense-evasion,proc_creation_win_findstr_download,Remote File Download Via Findstr.EXE,587254ee-a24b-4335-b3cd-065c0f1f4baa,test,medium,rules/proc_creation_win_findstr_download.yml,attack.command-and-control; attack.credential-access; attack.defense-evasion; attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004,attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004
defense-evasion,proc_creation_win_findstr_lnk,Findstr Launching .lnk File,33339be3-148b-4e16-af56-ad16ec6c7e7b,test,medium,rules/proc_creation_win_findstr_lnk.yml,attack.defense-evasion; attack.t1027.003; attack.t1036; attack.t1202,attack.t1027.003; attack.t1036; attack.t1202
defense-evasion,proc_creation_win_findstr_subfolder_search,Insensitive Subfolder Search Via Findstr.EXE,04936b66-3915-43ad-a8e5-809eadfd1141,test,low,rules/proc_creation_win_findstr_subfolder_search.yml,attack.command-and-control; attack.credential-access; attack.defense-evasion; attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004,attack.t1105; attack.t1218; attack.t1552.001; attack.t1564.004
defense-evasion,proc_creation_win_forfiles_child_process_masquerading,Forfiles.EXE Child Process Masquerading,f53714ec-5077-420e-ad20-907ff9bb2958,test,high,rules/proc_creation_win_forfiles_child_process_masquerading.yml,attack.defense-evasion; attack.t1036,attack.t1036
defense-evasion,proc_creation_win_format_uncommon_filesystem_load,Uncommon FileSystem Load Attempt By Format.com,9fb6b26e-7f9e-4517-a48b-8cac4a1b6c60,test,high,rules/proc_creation_win_format_uncommon_filesystem_load.yml,attack.defense-evasion,
defense-evasion,proc_creation_win_fsutil_usage,Fsutil Suspicious Invocation,add64136-62e5-48ea-807e-88638d02df1e,stable,high,rules/proc_creation_win_fsutil_usage.yml,attack.defense-evasion; attack.impact; attack.t1070; attack.t1485,attack.t1070; attack.t1485
defense-evasion,proc_creation_win_ftp_arbitrary_command_execution,Potential Arbitrary Command Execution Via FTP.EXE,06b401f4-107c-4ff9-947f-9ec1e7649f1e,test,medium,rules/proc_creation_win_ftp_arbitrary_command_execution.yml,attack.defense-evasion; attack.execution; attack.t1059; attack.t1202,attack.t1059; attack.t1202
defense-evasion,proc_creation_win_hh_chm_execution,HH.EXE Execution,68c8acb4-1b60-4890-8e82-3ddf7a6dba84,test,low,rules/proc_creation_win_hh_chm_execution.yml,attack.defense-evasion; attack.t1218.001,attack.t1218.001
